             ti                       S(ti)                  I(ti)             R(ti)      
   11.200000000000001        498.97177596711703        363.99714181059664        137.03108222228681     
   11.300000000000001        489.90640173446883        369.39548064999235        140.69811761553927     
   11.400000000000000        480.87697903678395        374.70432746208348        144.41869350113299     
   11.500000000000000        471.88980982840360        379.91830227632744        148.19188789526939     
   11.600000000000001        462.95104489993787        385.03222907824511        152.01672602181750     
   11.700000000000001        454.06666747548803        390.04115010017580        155.89218242433665     
   11.800000000000001        445.24247791806181        394.94033886710037        159.81718321483834     
   11.900000000000000        436.48407961697865        399.72531193649991        163.79060844652196     
   12.000000000000000        427.79686611863048        404.39183928419641        167.81129459717363     
   12.100000000000001        419.18600954924977        408.93595330124850        171.87803714950223     
   12.200000000000001        410.65645036553195        413.35395638006514        175.98959325440347     
   12.300000000000001        402.21288845624400        417.64242708076824        180.14468446298835     
   12.400000000000000        393.85977560549753        421.79822488131680        184.34199951318627     
   12.500000000000000        385.60130931633194        425.81849352684111        188.58019715682758     
   12.600000000000001        377.44142798178547        429.70066300489265        192.85790901332248     
   12.700000000000001        369.38380737985648        433.44245018377143        197.17374243637266     
   12.800000000000001        361.43185845877855        437.04185816064938        201.52628338057258     
   12.900000000000000        353.58872636994465        440.49717437478773        205.91409925526810     
   13.000000000000000        345.85729069767984        443.80696754868893        210.33574175363171     
   13.100000000000001        338.24016682793126        446.97008352649380        214.78974964557543     
   13.200000000000001        330.73970839184506        449.98564008431225        219.27465152384318     
   13.300000000000001        323.35801071514265        452.85302079146425        223.78896849339361     
   13.400000000000000        316.09691520018691        455.57186800482208        228.33121679499149     
   13.500000000000000        308.95801456462061        458.14207508062105        232.89991035475882     
   13.600000000000001        301.94265885842481        460.56377788928802        237.49356325228763     
   13.700000000000001        295.05196218014009        462.83734571908644        242.11069210077392     
   13.800000000000001        288.28681001275601        464.96337165375712        246.74981833348733     
   13.900000000000000        281.64786710033849        466.94266250792475        251.40947039173724     
   14.000000000000000        275.13558578775934        468.77622840191822        256.08818581032290     
   14.100000000000001        268.75021474783784        470.46527205490361        260.78451319725900     
   14.200000000000001        262.49180802272269        472.01117787193721        265.49701410534055     
   14.300000000000001        256.36023430935489        473.41550089679657        270.22426479384899     
   14.400000000000000        250.35518642227527        474.67995569832556        274.96485787939963     
   14.500000000000000        244.47619087080065        475.80640525361395        279.71740387558589     
   14.600000000000001        238.72261749161314        476.79684988670164        284.48053262168571     
   14.700000000000001        233.09368908201731        477.65341631672351        289.25289460125970     
   14.800000000000001        227.58849098345610        478.37834686456029        294.03316215198413     
   14.900000000000000        222.20598056927517        478.97398886219605        298.82003056852932     
   15.000000000000000        216.94499659513383        479.44278430415568        303.61221910071100     
   15.100000000000001        211.80426837482904        479.78725977565858        308.40847184951286     
   15.200000000000001        206.78242474858359        480.01001668751570        313.20755856390116     
   15.300000000000001        201.87800281501481        480.11372184335534        318.00827534163034     
   15.400000000000000        197.08945640201128        480.10109836051595        322.80944523747326     
   15.500000000000000        192.41516425558126        479.97491696191685        327.60991878250235     
   15.600000000000001        187.85343792937078        479.73798765242731        332.40857441820242     
   15.700000000000001        183.40252936097167        479.39315178971663        337.20431884931219     
   15.800000000000001        179.06063812433510        478.94327455628888        341.99608731937650     
   15.900000000000000        174.82591835056854        478.39123783639104        346.78284381304087     
   16.000000000000000        170.69648531212044        477.73993349873518        351.56358118914483     
   16.100000000000001        166.67042166784572        476.99225708348888        356.33732124866589     
   16.199999999999999        162.74578336870005        476.15110188976058        361.10311474153986     
   16.300000000000001        158.92060522583688        475.21935345782822        365.86004131633541     
   16.400000000000002        155.19290614468332        474.19988443862314        370.60720941669405     
   16.500000000000000        151.56069403016122        473.09554984147513        375.34375612836419     
   16.600000000000001        148.02197036960456        471.90918264983412        380.06884698056183     
   16.699999999999999        144.57473450111758        470.64358979360173        384.78167570528120     
   16.800000000000001        141.21698757612870        469.30154846581087        389.48146395806094     
   16.900000000000002        137.94673622573856        467.88580277067683        394.16746100358517     
   17.000000000000000        134.76199594114561        466.39906068948932        398.83894336936561     
   17.100000000000001        131.66079417897501        464.84399135041150        403.49521447061403     
   17.199999999999999        128.64117320274590        463.22322258798164        408.13560420927303     
   17.300000000000001        125.70119267200337        461.53933877796680        412.75946855003042     
   17.400000000000002        122.83893199082277        459.79487893317855        417.36618907599927     
   17.500000000000000        120.05249242748127        457.99233504591842        421.95517252660090     
   17.600000000000001        117.33999901709100        456.13415066286314        426.52585032004646     
   17.699999999999999        114.69960225891367        454.22271967841601        431.07767806267094     
   17.800000000000001        112.12947961993513        452.26038533282934        435.61013504723616     
   17.900000000000002        109.62783685608123        450.24943940173659        440.12272374218281     
   18.000000000000000        107.19290916220986        448.19212156411015        444.61496927368063     
   18.100000000000001        104.82296216172718        446.09061893607560        449.08641890219786     
   18.199999999999999        102.51629274635590        443.94706575845760        453.53664149518715     
   18.300000000000001        100.27122977623539        441.76354322639821        457.96522699736704     
   18.400000000000002        98.086134650164240        439.54207944987320        462.37178589996319     
   18.500000000000000        95.959401755411136        437.28464953442500        466.75594871016449     
   18.600000000000001        93.889458806122519        434.99317577193329        471.11736542194484     
   18.699999999999999        91.874767078952061        432.66952793174602        475.45570498930260     
   18.800000000000001        89.913821554129413        430.31552364299682        479.77065480287445     
   18.900000000000002        88.005150969777588        427.93292885943100        484.06192017079206     
   19.000000000000000        86.147317796883357        425.52345839855184        488.32922380456546     
   19.100000000000001        84.338918141924239        423.08877654737967        492.57230531069672     
   19.200000000000003        82.578581583762400        420.63049772758382        496.79092068865441     
   19.300000000000001        80.864970951030813        418.15018721320240        500.98484183576738     
   19.400000000000002        79.196782045862378        415.64936189460582        505.15385605953236     
   19.500000000000000        77.572743319449216        413.12949108278389        509.29776559776747     
   19.600000000000001        75.991615504568202        410.59199734844543        513.41638714698695     
   19.700000000000003        74.452191209870392        408.03825739081043        517.50955139931978     
   19.800000000000001        72.953294480407280        405.46960293134890        521.57710258824443     
   19.900000000000002        71.493780328555516        402.88732162807759        525.61889804336749     
   20.000000000000000        70.072534239204927        400.29265800636466        529.63480775443099     
   20.100000000000001        68.688471652791335        397.68681440251459        533.62471394469469     
   20.200000000000003        67.340537429487057        395.07095191670999        537.58851065380361     
   20.300000000000001        66.027705297606587        392.44619137217541        541.52610333021869     
   20.400000000000002        64.748977289043836        389.81361427769860        545.43740843325827     
   20.500000000000000        63.503383164329286        387.17426379090119        549.32235304477024     
   20.600000000000001        62.289979829680632        384.52914567988893        553.18087449043117     
   20.700000000000003        61.107850748218269        381.87922928113812        557.01291997064436     
   20.800000000000001        59.956105347327423        379.22544845168335        560.81844620099002     
   20.900000000000002        58.833878423970518        376.56870251386886        564.59741906216141     
   21.000000000000000        57.740329549587166        373.90985719110859        568.34981325930505     
   21.100000000000001        56.674642476063298        371.24974553327024        572.07561199066731     
   21.200000000000003        55.636024544106128        368.58916883045674        575.77480662543803     
   21.300000000000001        54.623706095226304        365.92889751410524        579.44739639066938     
   21.400000000000002        53.636939888403056        363.26967204445958        583.09338806713822     
   21.500000000000000        52.675000522391493        360.61220378359747        586.71279569401190     
   21.600000000000001        51.737183864523089        357.95717585330931        590.30564028216850     
   21.700000000000003        50.822806486750359        355.30524397723241        593.87194953601818     
   21.800000000000001        49.931205109594345        352.65703730674187        597.41175758366467     
   21.900000000000002        49.061736054568264        350.01315923018939        600.92510471524326     
   22.000000000000000        48.213774705572149        347.37418816516316        604.41203712926563     
   22.100000000000001        47.386714979681237        344.74067833351762        607.87260668680210     
   22.200000000000003        46.579968807684608        342.11316051898956        611.30687067332678     
   22.300000000000001        45.792965624669911        339.49214280727932        614.71489156805171     
   22.400000000000002        45.025151870894618        336.87811130853305        618.09673682057326     
   22.500000000000000        44.275990503133698        334.27153086221136        621.45247863465590     
   22.600000000000001        43.544960516647436        331.67284572437740        624.78219375897618     
   22.700000000000003        42.831556477871409        329.08248023747740        628.08596328465217     
   22.800000000000001        42.135288067892709        326.50083948272425        631.36387244938396     
   22.900000000000002        41.455679636742097        323.92830991522771        634.61601044803115     
   23.000000000000000        40.792269768501107        321.36525998204388        637.84247024945591     
   23.100000000000001        40.144610857195183        318.81204072334293        641.04334841946275     
   23.200000000000003        39.512268693419088        316.26898635691606        644.21874494966573     
   23.300000000000001        38.894822061618761        313.73641484626353        647.36876309211857     
   23.400000000000002        38.291862347933879        311.21462845252194        650.49350919954509     
   23.500000000000000        37.702993158488084        308.70391427050436        653.59309257100847     
   23.600000000000001        37.127829947998457        306.20454474913907        656.66762530286337     
   23.700000000000003        36.565999658562248        303.71677819660323        659.71722214483543     
   23.800000000000001        36.017140368467423        301.24085927045695        662.74200036107652     
   23.900000000000002        35.480900950863351        298.77701945308939        665.74207959604814     
   24.000000000000000        34.956940742119450        296.32547751279458        668.71758174508682     
   24.100000000000001        34.444929219692391        293.88643995079843        671.66863082950999     
   24.200000000000003        33.944545689316470        291.46010143456135        674.59535287612300     
   24.300000000000001        33.455478981326848        289.04664521768194        677.49787580099201     
   24.400000000000002        32.977427155921546        286.64624354672884        680.37632929735037     
   24.500000000000000        32.510097217165146        284.25905805532636        683.23084472750929     
   24.600000000000001        32.053204835535048        281.88524014581907        686.06155501864669     
   24.700000000000003        31.606474078809804        279.52493135883861        688.86859456235243     
   24.800000000000001        31.169637151098367        277.17826373109290        691.65209911780960     
   24.900000000000002        30.742434139809095        274.84536014169515        694.41220571849658     
   25.000000000000000        30.324612770357813        272.52633464734691        697.14905258229612     
   25.100000000000001        29.915928168415224        270.22129280668400        699.86277902490156     
   25.200000000000003        29.516142629495384        267.93033199409103        702.55352537641431     
   25.300000000000001        29.125025395688798        265.65354170328442        705.22143290102747     
   25.400000000000002        28.742352439345762        263.39100384095946        707.86664371969550     
   25.500000000000000        28.367906253518090        261.14279301079074        710.48930073569193     
   25.600000000000001        28.001475648970025        258.90897678807067        713.08954756296009     
   25.700000000000003        27.642855557572066        256.68961598526425        715.66752845716451     
   25.800000000000001        27.291846841894550        254.48476490875271        718.22338824935355     
   25.900000000000002        26.948256110821134        252.29447160703296        720.75727228214669     
   26.000000000000000        26.611895541005683        250.11877811063312        723.26932634836203     
   26.100000000000001        26.282582703999665        247.95772066399880        725.75969663200237     
   26.200000000000003        25.960140398880700        245.81132994959850        728.22852965152163     
   26.300000000000001        25.644396490216653        243.67963130449024        730.67597220529399     
   26.400000000000002        25.335183751203381        241.56264492958559        733.10217131921195     
   26.500000000000000        25.032339711818011        239.46038609184114        735.50727419634177     
   26.600000000000001        24.735706511833438        237.37286531960123        737.89142816856622     
   26.700000000000003        24.445130758543559        235.30008859130979        740.25478065014750     
   26.800000000000001        24.160463389052531        233.24205751780340        742.59747909314490     
   26.900000000000002        23.881559536985144        231.19876951839149        744.91967094462416     
   27.000000000000000        23.608278403479225        229.17021799092390        747.22150360559772     
   27.100000000000001        23.340483132324643        227.15639247604054        749.50312439163565     
   27.200000000000003        23.078040689117266        225.15727881579170        751.76468049509185     
   27.300000000000001        22.820821744299863        223.17285930681282        754.00631894888818     
   27.400000000000002        22.568700559965531        221.20311284823131        756.22818659180405     
   27.500000000000000        22.321554880302834        219.24801508447823        758.43043003521984     
   27.600000000000001        22.079265825565304        217.30753854317234        760.61319563126324     
   27.700000000000003        21.841717789451426        215.38165276823872        762.77662944231076     
   27.800000000000001        21.608798339784581        213.47032444841946        764.92087721179689     
   27.900000000000002        21.380398122385746        211.57351754132881        767.04608433628641     
   28.000000000000000        21.156410768035006        209.69119339320071        769.15239583876530     
   28.100000000000001        20.936732802421066        207.82331085447174        771.23995634310825     
   28.200000000000003        20.721263558981097        205.96982639133824        773.30891004968169     
   28.300000000000001        20.509905094536240        204.13069419342156        775.35940071204323     
   28.400000000000002        20.302562107631083        202.30586627767187        777.39157161469814     
   28.500000000000000        20.099141859488274        200.49529258863581        779.40556555187698     
   28.600000000000001        19.899554097492267        198.69892109521021        781.40152480729853     
   28.700000000000003        19.703710981118942        196.91669788399943        783.37959113488262     
   28.800000000000001        19.511527010230449        195.14856724939028        785.33990574038023     
   28.900000000000002        19.322918955657300        193.39447178045506        787.28260926388862     
   29.000000000000000        19.137805791992200        191.65435244478917        789.20784176321956     
   29.100000000000001        18.956108632522533        189.92814866938659        791.11574269809182     
   29.200000000000003        18.777750666230890        188.21579841865289        793.00645091511717     
   29.300000000000001        18.602657096795237        186.51723826965252        794.88010463355317     
   29.400000000000002        18.430755083522637        184.83240348468345        796.73684143179480     
   29.500000000000000        18.261973684152554        183.16122808126937        798.57679823457897     
   29.600000000000001        18.096243799467956        181.50364489965688        800.40011130087612     
   29.700000000000003        17.933498119654391        179.85958566790171        802.20691621244487     
   29.800000000000001        17.773671072349295        178.22898106462571        803.99734786302599     
   29.900000000000002        17.616698772325588        176.61176077952314        805.77154044815222     
   30.000000000000000        17.462518972755642        175.00785357169258        807.52962745555271     
   30.100000000000001        17.311071018003332        173.41718732586796        809.27174165612962     
   30.200000000000003        17.162295797893766        171.83968910661977        810.99801509548740     
   30.300000000000001        17.016135703411923        170.27528521059531        812.70857908599373     
   30.400000000000002        16.872534583783064        168.72390121686419        814.40356419935370     
   30.500000000000000        16.731437704889384        167.18546203543337        816.08310025967819     
   30.600000000000001        16.592791708978893        165.65989195399376        817.74731633702834     
   30.700000000000003        16.456544575624026        164.14711468295815        819.39634074141884     
   30.800000000000001        16.322645583888850        162.64705339884853        821.03030101726370     
   30.900000000000002        16.191045275665207        161.15963078608854        822.64932393824733     
   31.000000000000000        16.061695420139436        159.68476907725525        824.25353550260638     
   31.100000000000001        15.934548979352570        158.22239009184239        825.84306092880615     
   31.200000000000003        15.809560074818258        156.77241527358541        827.41802465159742     
   31.300000000000001        15.686683955163771        155.33476572639734        828.97855031843994     
   31.400000000000002        15.565876964760692        153.90936224896211        830.52476078627819     
   31.500000000000000        15.447096513312998        152.49612536803139        832.05677811865655     
   31.600000000000001        15.330301046371309        151.09497537046826        833.57472358316136     
   31.700000000000003        15.215450016743205        149.70583233408072        835.07871764917695     
   31.800000000000001        15.102503856770451        148.32861615728572        836.56887998594470     
   31.900000000000002        14.991423951445013        146.96324658764340        838.04532946091251     
   32.000000000000000        14.882172612336682        145.60964324929998        839.50818413836430     
   32.100000000000001        14.774713052306030        144.26772566937615        840.95756127831874     
   32.200000000000003        14.669009360977348        142.93741330333665        842.39357733568693     
   32.300000000000004        14.565026480947012        141.61862555937577        843.81634795967818     
   32.399999999999999        14.462730184703625        140.31128182185199        845.22598799344530     
   32.500000000000000        14.362087052237031        139.01530147380390        846.62261147395998     
   32.600000000000001        14.263064449314070        137.73060391857885        848.00633163210796     
   32.700000000000003        14.165630506399740        136.45710860060410        849.37726089299701     
   32.800000000000004        14.069754098203079        135.19473502532983        850.73551087646797     
   32.899999999999999        13.975404823827839        133.94340277837173        852.08119239780137     
   33.000000000000000        13.882552987508650        132.70303154388080        853.41441546861154     
   33.100000000000001        13.791169579914056        131.47354112216621        854.73528929792076     
   33.200000000000003        13.701226259998410        130.25485144659672        856.04392229340590     
   33.300000000000004        13.612695337385205        129.04688259980514        857.34042206281072     
   33.399999999999999        13.525549755265047        127.84955482921958        858.62489541551645     
   33.500000000000000        13.439763073791998        126.66278856194415        859.89744836426496     
   33.600000000000001        13.355309453962569        125.48650441901142        861.15818612702708     
   33.700000000000003        13.272163641962191        124.32062322902800        862.40721312901087     
   33.800000000000004        13.190300953964456        123.16506604123374        863.64463300480281     
   33.899999999999999        13.109697261368964        122.01975413799464        864.87054860063745     
   34.000000000000000        13.030328976464025        120.88460904674869        866.08506197678832     
   34.100000000000001        12.952173038500971        119.75955255142335        867.28827441007672     
   34.200000000000003        12.875206900167253        118.64450670334257        868.48028639649124     
   34.300000000000004        12.799408514445902        117.53939383164091        869.66119765391420     
   34.399999999999999        12.724756321849391        116.44413655320147        870.83110712495011     
   34.500000000000000        12.651229238016281        115.35865778213406        871.99011297985066     
   34.600000000000001        12.578806641659465        114.28288073880904        873.13831261953248     
   34.700000000000003        12.507468362855139        113.21672895846248        874.27580267868336     
   34.800000000000004        12.437194671662036        112.16012629938690        875.40267902895209     
   34.899999999999999        12.367966267060780        111.11299695072212        876.51903678221811     
   35.000000000000000        12.299764266203542        110.07526543985975        877.62497029393774     
   35.100000000000001        12.232570193964523        109.04685663947474        878.72057316656173     
   35.200000000000003        12.166365972782069        108.02769577419681        879.80593825302208     
   35.300000000000004        12.101133912783567        107.01770842693406        880.88115766028329     
   35.399999999999999        12.036856702184508        106.01682054486095        881.94632275295544     
   35.500000000000000        11.973517397953424        105.02495844508205        883.00152415696539     
   35.600000000000001        11.911099416734652        104.04204881998302        884.04685176328314     
   35.700000000000003        11.849586526021147        103.06801874227952        885.08239473170011     
   35.800000000000004        11.788962835569823        102.10279566977445        886.10824149465645     
   35.899999999999999        11.729212789052125        101.14630744983398        887.12447976111457     
   36.000000000000000        11.670321155932797        100.19848232359188        888.13119652047601     
   36.100000000000001        11.612273023570015        99.259248929891740        889.12847804653893     
   36.200000000000003        11.555053789530282        98.328536308976410        890.11640990149397     
   36.300000000000004        11.498649154111694        97.406273905933247        891.09507693995567     
   36.399999999999999        11.443045113069392        96.492391573904001        892.06456331302718     
   36.500000000000000        11.388227950537203        95.586819577067516        893.02495247239585     
   36.600000000000001        11.334184232139688        94.689488593403325        893.97632717445754     
   36.700000000000003        11.280900798288956        93.800329717243912        894.91876948446770     
   36.800000000000004        11.228364757660831        92.919274461623061        895.85236078071671     
   36.899999999999999        11.176563480845102        92.046254760427729        896.77718175872781     
   37.000000000000000        11.125484594164750        91.181202970360275        897.69331243547560     
   37.100000000000001        11.075115973659221        90.324051872718016        898.60083215362340     
   37.200000000000003        11.025445739226972        89.474734674996540        899.49981958577712     
   37.300000000000004        10.976462248922649        88.633185012323267        900.39035273875470     
   37.399999999999999        10.928154093404411        87.799336948727330        901.27250895786892     
   37.500000000000000        10.880510090527055        86.973124978251690        902.14636493122191     
   37.600000000000001        10.833519280076754        86.154484025913405        903.01199669401046     
   37.700000000000003        10.787170918643287        85.343349448517415        903.86947963283990     
   37.800000000000004        10.741454474625856        84.539657035329384        904.71888849004540     
   37.899999999999999        10.696359623368624        83.743343008612783        905.56029736801929     
   38.000000000000000        10.651876242422295        82.954344024035152        906.39377973354328     
   38.100000000000001        10.607994406928118        82.172597170948592        907.21940842212405     
   38.200000000000003        10.564704385120837        81.398039972549029        908.03725564233093     
   38.300000000000004        10.521996633947225        80.630610385918970        908.84739298013460     
   38.400000000000006        10.479861794796898        79.870246801958046        909.64989140324587     
   38.500000000000000        10.438290689342272        79.116888045205741        910.44482126545279     
   38.600000000000001        10.397274315484564        78.370473373560230        911.23225231095603     
   38.700000000000003        10.356803843402853        77.630942477897634        912.01225367870029     
   38.800000000000004        10.316870611703333        76.898235481595222        912.78489390670222     
   38.900000000000006        10.277466123665933        76.172292939962603        913.55024093637223     
   39.000000000000000        10.238582043585591        75.453055839584323        914.30836211683084     
   39.100000000000001        10.200210193205555        74.740465597577440        915.05932420921772     
   39.200000000000003        10.162342548240147        74.034464060767519        915.80319339099310     
   39.300000000000004        10.124971234984510        73.334993504786240        916.54003526023007     
   39.400000000000006        10.088088527008942        72.641996633093811        917.26991483989809     
   39.500000000000000        10.051686841935474        71.955416575929306        917.99289658213604     
   39.600000000000001        10.015758738294441        71.275196889191847        918.70904437251454     
   39.700000000000003        9.9802969124588365        70.601281553255532        919.41842153428649     
   39.800000000000004        9.9452941956543377        69.933614971720814        920.12109083262567     
   39.900000000000006        9.9107435510429251        69.272141970105139        920.81711447885277     
   40.000000000000000        9.8766380708780925        68.616807794475378        921.50655413464733     
   40.100000000000001        9.8429709737297024        67.967558110024498        922.18947091624659     
   40.200000000000003        9.8097356017766035        67.324338999595057        922.86592539862909     
   40.300000000000004        9.7769254181651757        66.687096962151770        923.53597761968376     
   40.400000000000006        9.7445340044320155        66.055778911205408        924.19968708436329     
